sentence,label,data,regex
"Figure 2 shows the NDCG@20 effectiveness of both the Wand sample, and LambdaMART applied on the sample document rankings from Wand, as F is varied. Note that as the learned model obtained by LambdaMART may be sensitive to a given F setting, a different model is learned for each F value. From Figure 2, we observe that the effectiveness to rank 20 of the Wand sample is unchanged for 1  F  3, mirroring the original observations of Broder et al. [1]. However, the LambdaMART performance is much less stable for different F values - indeed, the overall NDCG@20 trend is downward for larger F . This is explained in that the learned model ranks documents from deep in the sample, and hence is affected by degradations in the number of relevant documents retrieved in unsafe samples. Indeed, on analysing F ,"" 1, we find that of the top 20 documents ranked by LambdaMART, some were found as deep as rank 935 in the input sample ranking, while the mean rank in the sample of LambdaMART's top 20 documents was 89.""",1,ad,True
"However, for some small F values in Figure 2 (1 < F < 2), a learned model obtained from an unsafe sample could improve over the NDCG@20 of the learned model obtained from the safe F ,"" 1 sample. To analyse this unexpected characteristic, in Table 1 we compare and contrast four settings: F "", 1 and F ,"" 1.75, with and without the application of LambdaMART. Indeed, F "","" 1.75 is an interesting setting as while it is unsafe, it does not degrade NDCG@20 of the sample ranking obtained from Wand, but significantly improves the effectiveness of LambdaMART, according to a paired t-test (p < 0.01). Moreover, F "", 1.75 is an efficient setting (we find that it reduces the mean response time of 1000 queries from a query log by 19% compared to F ,"" 1, while larger F values do not cause further time reductions).""",1,ad,True
"Next, comparing the sample rankings obtained from Wand for F , 1 and F ,"" 1.75, we note a decrease of 82 relevant documents retrieved across the 50 test queries. Moreover, we examined the docids (in the range 0..50M for ClueWeb09 cat. B) of the documents selected in the safe and unsafe samples. We found that, on average, the safe sample retrieved documents from later in the posting lists (i.e. higher docids) than the unsafe sample (mean docids: 24.3M vs 21.9M). This observation is mirrored in the documents retrieved in one sample and not the other: the mean docid of documents""",1,ClueWeb,True
"Figure 3: Distribution of relevant documents across the docid range, and for the safe & unsafe samples.",0,,False
"in the safe sample that are missing from the unsafe sample is 35M, while unsafe sample documents missing from safe have a mean docid of 11.2M. Finally, Figure 3 presents the distribution of relevant docids, as well as those retrieved in the safe and unsafe samples. This shows that while there is no docid bias for relevant documents, unsafe Wand is more biased towards low docids than safe Wand. Indeed, the mean docid of the relevant documents retrieved in the safe sample is higher than those found in the unsafe sample (26.7M vs 25.6M in Table 1), explaining the change in retrieval effectiveness. Overall, this shows that aggressive, unsafe pruning by Wand can change the selected documents in a biased manner that is not present in safe pruning.",0,,False
"This behaviour of Wand is explained as follows: by artificially increasing the threshold  by the factor F , the threshold for unsafe Wand causes more documents to be prevented from entering the top K. Early in the traversal of the posting lists, when the  is lower, documents can still enter into the retrieved set. However as  gets higher, more pruning occurs, even for documents that would have made the retrieved set for F , 1. This explains unsafe Wand's comparative preference for lower docid documents.",1,ad,True
4. CONCLUSIONS,0,,False
"We contrasted the effectiveness of safe vs. unsafe rankings from Wand, and its impact on the effectiveness of a learning to rank technique, using ClueWeb09 cat. B and 150 TREC Web track topics. We found that while unsafe retrieval effectiveness has little impact on the top ranked documents directly retrieved by Wand, it does impact deeper down, which can be to the detriment of a learned model applied on that sample. Some unsafe settings were even found to benefit the learned model. Through further analysis, we found that unsafe retrieval has an inherent bias towards documents with lower docids in the applied index ordering.",1,ClueWeb,True
"The observations in this paper can give rise to several further research lines. In particular, static collection orderings may be devised that counteract unsafe Wand's preference for lower docids. On the other hand, it may be possible to devise different manners of changing the threshold for increasing Wand's efficiency in a less biased manner.",0,,False
Acknowledgements,0,,False
Craig Macdonald and Iadh Ounis acknowledge the support of EC-funded project SMART (FP7-287583).,1,ad,True
5. REFERENCES,0,,False
"[1] A. Z. Broder, D. Carmel, M. Herscovici, A. Soffer, and J. Zien. Efficient query evaluation using a two-level retrieval process. In Proc. of CIKM 2006, 426­434.",0,,False
"[2] Y. Ganjisaffar, R. Caruana, and C. Lopes. Bagging gradient-boosted trees for high precision, low variance ranking models. In Proc. of SIGIR 2011, 85­94.",1,ad,True
"[3] T.-Y. Liu. Learning to rank for information retrieval. Foundations and Trends in IR, 3(3):225­331, 2009.",0,,False
"[4] Q. Wu, C. J. C. Burges, K. M. Svore, and J. Gao. Ranking, boosting, and model adaptation. Technical Report MSR-TR-2008-109, Microsoft, 2008.",1,ad,True
1052,0,,False
,0,,False
Effect of Written Instructions on Assessor Agreement,0,,False
William Webber,0,,False
College of Information Studies University of Maryland,0,,False
United States of America wew@umd.edu,0,,False
Bryan Toth and Marjorie Desamito ,0,,False
"Eleanor Roosevelt High School Greenbelt, Maryland",0,,False
United States of America bryan.n.toth@gmail.com magicaura2000@yahoo.com,0,,False
ABSTRACT,0,,False
"Assessors frequently disagree on the topical relevance of documents. How much of this disagreement is due to ambiguity in assessment instructions? We have two assessors assess TREC Legal Track documents for relevance, some to a general topic description, others to detailed assessment guidelines. We find that detailed guidelines lead to no significant increase in agreement amongst assessors or between assessors and the official qrels.",1,TREC,True
Categories and Subject Descriptors,0,,False
H.3.4 [Information Storage and Retrieval]: Systems and software--performance evaluation.,0,,False
Keywords,0,,False
"Retrieval experiment, evaluation, e-discovery",0,,False
General Terms,0,,False
"Measurement, performance, experimentation",0,,False
1. INTRODUCTION,1,DUC,True
"Assessors frequently disagree on the relevance of a document to a topic. Voorhees [2000] finds that TREC adhoc assessors have mutual F1 scores of around 0.6, while Roitblat et al. [2010] report mutual F1 as low as 0.35 for professional e-discovery reviewers. Such low agreement is of serious practical concern in e-discovery, where large-scale, delegated manual review is still widely used. Possible causes of disagreement include assessor error and ambiguity in instructions. We examine whether detailed relevance guidelines increase agreement amongst assessors and with the guideline author, and find no significant increase in either form of agreement",1,TREC,True
2. METHODS AND MATERIALS,0,,False
"We measure inter-assessor agreement by Cohen's , for which 1 is perfect and 0 is random agreement [Cohen, 1960]. Unassessable documents (too long or misrendered) are ignored. A trial experiment of 75 documents per treatment, on Topic 301 from the TREC 2010 Legal Track, indicated that a sample size of 215 documents per treatment, with even proportions relevant and irrelevant, was required to achieve 80% power for a true  delta of 0.23, being the difference in agreement with official assessments between first and second tercile assessors in the TREC 2009 Legal Track. Work performed while interns at the University of Maryland.",1,TREC,True
"Copyright is held by the author/owner(s). SIGIR'12, August 12­16, 2012, Portland, Oregon, USA. ACM 978-1-4503-1472-5/12/08.",0,,False
Message type,0,,False
Messages,0,,False
> 1 relevant document,0,,False
5,0,,False
Relevant appealed,0,,False
170,0,,False
" unappealed

38

Irrelevant appealed

58

 unappealed returned",0,,False
