sentence,label,data,regex
"in a random order with a per-task time limit of 15 minutes and alternated between the two device conditions by conducting the rst two tasks on one device before switching to the other for the nal 2 topics. e starting device for each user was allocated at random to prevent fatigue and/or learning e ects from confusing the results. Participants were asked to imagine they wanted to learn more about the subject of each topic for a short report and were requested to select between two and four documents they thought were relevant for each topic and were told they could submit multiple queries per topic, if necessary. Participant actions and behaviour were recorded by means of a GoPro camera worn on the head, a wide-angle view of the obstacle course and by recording and logging interactions with the touchscreen and browser interface (Figure 3).",1,ad,True
Figure 2: zing search interface on an Apple iPhone 5. Checkboxes used to indicate relevance.,0,,False
# Title,0,,False
AP Pre Post,1,AP,True
362 Human smuggling 0.29 2.83 2.75,0,,False
367 Modern Piracy,0,,False
0.26 2.79 2.25,0,,False
638 Wrongful convictions 0.23 2.83 3,0,,False
404 Ireland peace talks 0.28 3.25 2.79,0,,False
Table 1: TREC topics used.,1,TREC,True
"and more familiar user experience. To assess performance we made use of pre-de ned TREC topics from the 2005 Robust track [37], of which we chose 4 at random from a subset of those which are neither too di cult nor too easy1. Table 1 shows the topics chosen as well as the average precision (AP) of their titles on the AQUAINT collection and the participants' perceptions of each topic's di culty before (pre) and a er (post) completing it.",1,ad,True
"Indexing, searching and snippet generation was provided by Apache SOLR2. Each participant was given the same 4 topics (tasks)",0,,False
"1A er the method of Harvey et al. [14], whereby the di culty of a topic is determined by the average precision of its title over the document collection. 2h p://lucene.apache.org/solr/",0,,False
Figure 3: Example of data recorded via the cameras and screen recording so ware. Note that information from all 3 sources is temporally synced.,0,,False
4 RESULTS,0,,False
In the following we use t-tests to compare distributions that are normal (as well as results from Likert scales) and Wilcoxon signrank tests in cases of non-normal data (e.g. task duration and number of hits).,0,,False
4.1 Pre-study questionnaire,0,,False
"Before being told anything about the experiment, participants were asked to ll in a short pre-study questionnaire asking them about their use of mobile devices and search engines as well as how di cult they would expect it to be to search on a phone or a tablet in various contexts.",0,,False
"All but two participants use a mobile device several times a day and all but three use a search engine to nd information several times per day and all participants but one said they were either ""con dent"" or""very con dent"" at using a search engine to nd information. 19 use their mobile device at least once per day whilst walking, 9 use it daily on public transport and all but 3 use it to search the web on a daily basis. Participants expected that using both devices whilst walking on a treadmill, navigating an obstacle course or while si ing in a noisy pub or cafe would be signi cantly more di cult than when si ing still (see Figure 4). ey expected using a mobile phone to be signi cantly more di cult when navigating an obstacle course compared with when walking",1,ad,True
158,0,,False
Session 2A: Search Interaction 1,1,Session,True
"SIGIR'17, August 7-11, 2017, Shinjuku, Tokyo, Japan",0,,False
"on a treadmill (t,""2.95, p-value"",""0.005) and expected, for both devices, that searching in a noisy pub or cafe would be signi cantly easier than in either of the other two conditions (all tests p-value""",1,ad,True
0.01).,0,,False
4.2 Pre-task perception,0,,False
"Before each task (TREC topic), the zing interface prompted participants to ll in a short questionnaire about their prior knowledge of the topic, their interest in it and how di cult they expected the task to be (overall di culty, di culty in nding relevant documents, and di culty in knowing when to nish; see Figure 5). To aid them in doing so, the topic title and description were presented at the bo om of the screen. ere was li le variation in the responses between the topics with most people stating that they had fairly li le prior knowledge and were moderately interested in the topics. Responses did indicate an expectation that topic 404 (""Ireland peace talks"") would be the most di cult, although the di erence was not signi cant. ere were only two instances where a participant was unsure of how to complete the task and in only 14% of cases was a topic deemed to be either very di cult or very easy. As expected, responses to all 3 questions on perceived task di culty were all signi cantly correlated with each other.",1,TREC,True
Figure 4: Expected di culty of searching on mobile phones and tablets under various conditions.,0,,False
"As participant age increased, the expected di culty of using either a mobile phone or a tablet on a treadmill (R-squared,""0.27, pvalue"",0.005; R-squared, 0.17 p-value,0.028) and when navigating an obstacle course (R-squared,""0.34, p-value"", 0.01; R-squared,"" 0.29, p-value"",""0.004) increased, however this was not the case for use when si ing still or in a noisy pub or cafe. e more con dent people were at using search engines in general, the easier they expected the task to be on the treadmill (R-squared"",""0.24, pvalue"",0.015) and the obstacle course (R-squared,""0.2, p-value: 0.03) on both devices. However, this relationship only held for the tablet when imagining si ing still (R-squared"",""0.28, p-value"",""0.008). ere was no signi cant relationship between search engine con dence and expected di culty in the noisy pub environment. Surprisingly, the participants' familiarity of using mobile devices when walking or in noisy environments was not predictive of their expected di culty of searching under the same conditions.""",1,ad,True
